USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
747931,12876,WINTER HAVEN'S GILBERT APT,US,FL,KGIF,28.061,-81.757,43.5,20050101,20231024
747940,12868,COCOA BEACH CAPE KENNEDY AFS,US,FL,KXMR,28.483,-80.567,3.1,19500801,20231024
747946,12886,KENNEDY SPACE CENTER,US,FL,KTTS,28.617,-80.683,3.1,20060101,20231024
747950,12867,PATRICK AFB AIRPORT,US,FL,KCOF,28.233,-80.6,2.4,19450301,20231024
747960,12804,AVON PARK GUNNERY R,US,FL,KAGR,27.65,-81.333,20,19431201,19930929
749048,415,KEYSTONE AIRPARK,US,FL,K42J,29.845,-82.048,60.1,20110312,20231025
749171,479,TEHACHAPI MUNICIPAL AIRPORT,US,CA,KTSP,35.135,-118.439,1219.5,20091209,20231024
749179,392,HOLLISTER MUNICIPAL AIRPORT,US,CA,KCVH,36.9,-121.417,72.2,20090201,20231024
749230,393,TELLER AIRPORT,US,AK,PATE,65.233,-166.35,89,20090201,20231024
749483,394,JACKSON COUNTY AIRPORT,US,GA,K19A,34.147,-83.561,290.2,20110927,20231023
749484,395,SOUTH COUNTY AIRPORT OF SANTA CLARA COUNTY,US,CA,KE16,37.082,-121.597,86.3,20111001,20230907
749485,396,ROHNERVILLE AIRPORT,US,CA,KFOT,40.554,-124.133,119.2,20110921,20231024
749486,397,NEVADA COUNTY AIR PARK,US,CA,KGOO,39.224,-121.003,961,20110921,20231024
780160,13601,NAVAL ATLANTIC METEROLOGY & OCEANOGRAPHY FACILITY,BD,,TXKF,32.367,-64.683,5.5,19411201,20231023
780880,12716,COCKBURN/SAN SALVAD,BF,,MYSM,24.05,-74.533,7,19730101,20231023
781180,12714,TURKS ISLAND,TK,,MBGT,21.45,-71.15,10,19440117,19810605
783134,12857,SAN JULIAN,CU,,MUSJ,22.067,-84.15,17.1,19361201,19810907
783670,11706,GUANTANAMO BAY NAVAL AIR STATION,CU,,MUGM,19.9,-75.15,39.9,19450401,20231024
783840,11813,OWEN ROBERTS AIRPORT,CJ,,MWCR,19.3,-81.367,3.1,19730101,20231023
785010,11807,ISLAS DEL CISNE,HO,,MHIC,17.4,-83.933,11,19730101,19970612
785140,11603,RAFAEL HERNANDEZ AIRPORT,US,PR,TJBQ,18.495,-67.129,72.2,20060101,20231024
785145,11653,EUGENIO MARIA DE HOSTOS AIRPORT,US,PR,TJMZ,18.254,-67.149,11.6,20050101,20170810
785203,398,MERCEDITA AIRPORT,RQ,,TJPS,18,-66.55,9.1,20050101,20231024
785260,11641,LUIS MUNOZ MARIN INTERNATIONAL AP,US,PR,TJSJ,18.433,-66.011,3,20050101,20231024
785263,11641,LUIS MUNOZ MARIN IN,RQ,PR,TJSJ,18.433,-66.011,2.4,19960101,19971231
785265,494,FERNANDO LUIS RIBAS DOMINICCI AIRPORT,US,PR,TJIG,18.457,-66.098,3.1,20110223,20231023
785350,11630,NAVAL STATION ROOSEVELT ROADS CEIBA,US,PR,TJNR,18.255,-65.641,10.1,19730101,20231024
785430,11640,CYRIL E KING AIRPORT,US,VI,TIST,18.336,-64.98,0,19730101,20231025
785470,11624,CHRISTIANSTED/ALEX.,VQ,VI,TISX,17.7,-64.813,16.8,19410901,19971231
785510,11624,HENRY E ROHLSEN AIRPORT,US,VI,TISX,17.7,-64.812,14,20110101,20231024
788660,399,PRINCESS JULIANA INTERNATIONAL AIRPORT,NN,,TNCM,18.046,-63.115,4.3,20050101,20231025
788730,400,F D ROOSEVELT AIRPORT,NL,,TNCE,17.498,-62.98,40.2,20050222,20231024
788970,401,POINTE A PITRE INTERNATIONAL AIRPORT,GP,,TFFR,16.267,-61.6,8.2,20050101,20231024
789050,402,MELVILLE HALL AIRPORT,DO,,TDPD,15.533,-61.3,14,20050101,20231024
789060,403,CANEFIELD AIRPORT,DO,,TDCF,15.333,-61.383,5.2,20050101,20231023
789250,404,MARTINIQUE CESAIRE INTERNATIONAL AIRPORT,MB,,TFFF,14.6,-61,7,20050101,20231024
789470,405,GEORGE F L CHARLES AIRPORT,ST,,TLPC,14.017,-61,2.1,20050101,20231024
789480,406,HEWANORRA INTERNATIONAL AIRPORT,ST,,TLPL,13.75,-60.95,10.1,20050101,20231024
789510,407,E T JOSHUA AIRPORT,VC,,TVSV,13.133,-61.2,13.1,20050101,20191214
789540,408,GRANTLEY ADAMS INTERNATIONAL AIRPORT,BB,,TBPB,13.067,-59.483,52.1,20050101,20231024
789580,409,MAURICE BISHOP INTERNATIONAL AIRPORT,GJ,,TGPY,12,-61.783,7,20050103,20231024
789613,410,ARTHUR NAPOLEON RAYMOND ROBINSON INTERNATIONAL AIRPORT,TD,,TTCP,11.15,-60.833,12.2,20050101,20231024
789700,11634,PIARCO INTL AP,TD,,TTPP,10.583,-61.35,12.2,20050101,20231024
789820,411,QUEEN BEATRIX INTERNATIONAL AIRPORT,AA,,TNCA,12.5,-70.017,18.3,20050101,20231024
789880,412,HATO INTERNATIONAL AIRPORT,UC,,TNCC,12.2,-68.967,9.1,20050101,20231024
789900,413,FLAMINGO INTERNATIONAL AIRPORT,NL,,TNCB,12.15,-68.283,7,20050101,20231024
810020,10502,GEORGETOWN,GY,,SYCJ,6.499,-58.254,29,19730101,20231023
890090,90001,AMUNDSEN-SCOTT,AY,,NZSP,-90,0,,19570109,20231023
890610,89061,PALMER STATION,AY,,,-64.766,-64.083,8,19760601,20231024
890830,57801,SIPLE STATION,AY,,,-75.917,-83.917,914,19730204,19900404
891250,68201,BYRD USA BASE,AY,,,-80.017,-119.533,1515,19730101,19960208
896640,87601,NSFA MCMURDO SOUND,AY,,NZCM,-77.883,166.733,24.1,20020901,20231023
896680,414,PEGASUS FIELD,AY,,NZPG,-77.95,166.517,5.2,20050102,20170116
910660,22701,HENDERSON FIELD AIRPORT,MQ,UM,PMDY,28.2,-177.383,5.5,19450401,20231024
911620,22501,BARKING SANDS PACIFIC MISSILE RANGE FAC ARPT,US,HI,PHBK,22.034,-159.783,4.7,19420422,20231024
911630,22526,PORT ALLEN ARPT,US,HI,,21.9,-159.6,7,19740316,19971231
911650,22536,LIHUE AIRPORT,US,HI,PHLI,21.98,-159.339,31.9,19730101,20231024
911700,22508,WHEELER ARMY AIRFIELD,US,HI,PHHI,21.487,-158.028,257.9,19390601,20231024
911760,22519,KANEOHE MCAS,US,HI,PHNG,21.45,-157.768,7.3,19730101,20231024
911780,22514,KALAELOA ARPT,US,HI,PHNA,21.317,-158.067,10.1,19730101,19971231
911780,22551,KALAELOA AIRPORT (JOHN RODGERS FIELD),US,HI,PHJR,21.306,-158.066,3.1,20060101,20231024
911820,22521,HONOLULU INTERNATIONAL AIRPORT,US,HI,PHNL,21.324,-157.939,1.9,19390601,20231024
911860,22534,MOLOKAI AIRPORT,US,HI,PHMK,21.154,-157.096,134.2,20060101,20231024
911900,22516,KAHULUI AIRPORT,US,HI,PHOG,20.889,-156.435,14,19730101,20231024
911903,22516,KAHULUI AIRPORT,US,HI,PHOG,20.9,-156.429,15.2,19450401,19721231
911904,22552,KAPTALUA AIRPORT,US,HI,PHJH,20.963,-156.675,73.2,20060101,20230127
911905,22524,LANAI AIRPORT,US,HI,PHNY,20.79,-156.949,396.2,20060101,20231024
911975,21510,KONA INTL AT KEAHOLE ARPT,US,HI,PHKO,19.738,-156.048,11.3,20060101,20231024
911977,21508,BRADSHAW ARMY AIRFIELD,US,HI,PHSF,19.76,-155.554,1798.3,20060103,20231024
912120,41415,GUAM INTERNATIONAL AIRPORT,GQ,GU,PGUM,13.483,144.8,77.4,19730101,20231024
912180,41414,ANDERSEN AFB AIRPORT,GQ,GU,PGUA,13.583,144.917,186.5,20050101,20231024
912210,41419,ROTA INTERNATIONAL AIRPORT,CQ,MP,PGRO,14.172,145.243,179.2,20050101,20231024
912310,41420,TINIAN INTERNATIONAL AIRPORT,CQ,MP,PGWT,14.999,145.621,82.6,20050101,20231023
912320,41408,SAIPAN/ISLEY (CGS),CQ,,PGSN,15.117,145.733,4,19440710,19971231
912320,41418,FRANCISCO C. ADA/SAIPAN INTERNATIONAL ARPT,CQ,MP,PGSN,15.117,145.717,65.5,20050101,20231024
912333,41420,WEST TINIAN,CQ,MP,PGWT,14.999,145.621,82.6,20050824,20231024
912450,41606,WAKE ISLAND AIRFLD,WQ,PC,PWAK,19.283,166.65,3.7,19451231,19970922
912460,41606,WAKE ISLAND AIRFIELD,WQ,UM,PWAK,19.283,166.65,7,20050101,20231024
912750,21603,JOHNSTON ATOLL AIRPORT,JQ,UM,PJON,16.733,-169.533,3.1,19450401,19971230
912850,21504,HILO INTERNATIONAL AIRPORT,US,HI,PHTO,19.719,-155.049,8.8,19730101,20231024
912853,21504,HILO GENERAL LYMAN ARPT,US,HI,PHTO,19.719,-155.053,11,19430415,19451228
913340,40505,CHUUK INTERNATIONAL AIRPORT,FM,FM,PTKK,7.467,151.85,1.5,19451231,20231023
913555,40509,POHNPEI INTERNATIONAL AIRPORT,FM,FM,PTPN,6.983,158.2,2.7,20190627,20231024
913560,493,KOSRAE,FM,FM,PTSA,5.354,162.953,2.1,20050101,20231024
913660,40604,BUCHOLZ AAF KWAJALEIN KMR ATOL AP,RM,MH,PKWA,8.733,167.733,2.1,19440214,20231024
913760,492,MARSHALL ISLANDS INTERNATIONAL AIRPORT,RM,MH,PKMJ,7.065,171.272,1.8,20050101,20231023
914080,40309,BABELTHUAP/KOROR AIR,PS,PC,PTKR,7.333,134.483,33.2,19470630,19971231
914080,40310,BABELTHUAP/KOROR AIRPORT,PS,PW,PTRO,7.367,134.544,53.6,20050101,20231024
914081,40309,WEST CAROLINE ISLANDS PACIFIC,PS,PW,PTKR,7.337,134.477,27.4,20110101,20180731
914130,40308,YAP INTERNATIONAL AIRPORT,FM,FM,PTYA,9.483,138.083,13.4,19480902,20231023
916430,80705,FUNAFUTI INTL ARPT,TV,,NGFU,-8.517,179.217,2.1,19430720,20231023
917650,61705,TAFUNA/PAGO PAGO INTERNATIONAL AP,AQ,AS,NSTU,-14.331,-170.714,3.7,19450801,20231023
917920,487,FUA AMOTU TONGA,FJ,,NFTF,-21.23,-175.15,38.1,20050101,20231023
934360,488,WELLINGTON INTL,NZ,,NZWN,-41.3,174.8,7,20050101,20231023
949999,1,WYNDHAM POST OFFICE,AS,,,-15.45,128.12,16.8,19570101,19641231
949999,2,TROUGHTON ISLAND,AS,,,-13.75,126.15,7.9,19570101,19731031
949999,3,HALLS CREEK POST OFFICE,AS,,,-18.23,127.67,409.7,19571130,19731212
949999,4,KUNUNURRA (KIMBERLEY RESEARCH STATION),AS,,,-15.65,128.7,45.7,19650101,19821031
949999,5,CAPE LEVEQUE LIGHT HOUSE,AS,,,-16.4,122.93,26,19650101,19821031
949999,6,FITZROYCROSSING,AS,,,-18.18,125.6,112,19570101,19641231
949999,7,YAMPISOUND (COCKATOO ISLAND),AS,,,-16.08,123.6,13,19650101,19820629
949999,8,DERBY AIRPORT,AS,,,-17.37,123.67,12,19720417,19811130
949999,9,CAMBALLIN,AS,,,-17.98,124.18,45,19730601,19770630
949999,10,TALGARNOAMO/MO1959-1961,AS,,,-19.28,121.5,21,19590831,19631231
949999,11,KOOLAN ISLAND,AS,,,-16.13,123.78,140,19820701,19821031
949999,12,SHAYGAP,AS,,,-20.5,120.17,166,19730911,19751129
949999,13,ONSLOWAMO,AS,,,-21.67,115.12,4.6,19400731,19750228
949999,14,VLAMINGHEAD,AS,,,-21.82,114.1,65,19650101,19670329
949999,15,DAMPIER (HAMERSLEY IRON),AS,,,-20.65,116.72,20.7,19580903,19691231
949999,16,DAMPIER (SALT),AS,,,-20.72,116.75,12,19691104,19820930
949999,17,NORTHWEST CAPE (NAVY ALPHA),AS,,,-21.82,114.17,8,19711130,19760630
949999,18,GASCOYNE JUNCTION POLICE STATION,AS,,,-25.05,115.22,114.8,19620108,19631231
949999,19,HAMELINPOOL,AS,,,-26.42,114.18,4,19570101,19791231
949999,20,BRICKHOUSE WOOLSHED,AS,,,-24.82,113.83,16.8,19660601,19770324
949999,21,CAPE CUVIER,AS,,,-24.22,113.38,46,19720628,19750731
949999,22,COODARDY,AS,,,-27.25,117.65,500,19580327,19580712
949999,23,CUE,AS,,,-27.43,117.9,454,19570101,19631231
949999,24,MEEKATHARRA POST OFFICE,AS,,,-26.6,118.48,511,19440101,19500424
949999,25,MOUNT MAGNET,AS,,,-28.07,117.83,427,19570101,19751128
949999,26,MUNDIWINDI,AS,,,-23.8,120.25,572,19570101,19641231
949999,27,MURGOO STATION,AS,,,-27.37,116.42,304,19620101,19821031
949999,28,YALGOO POST OFFICE,AS,,,-28.35,116.68,318,19570101,19751128
949999,29,GERALDTON WATER SUPPLY,AS,,,-28.78,114.62,34,19410731,19550531
949999,30,MOORA COMPOSITE,AS,,,-30.65,116,203.6,19720101,19751130
949999,31,MULLEWA,AS,,,-28.53,115.5,282.9,19570101,19631231
949999,32,WONGANHILLS RESEARCH STATION,AS,,,-30.83,116.72,304.8,19810101,19820930
949999,33,NORTHAMPTON (NOKANENA),AS,,,-28.35,114.58,150,19740214,19820930
949999,34,PERTH (NEDLANDS),AS,,,-31.9,115.9,19.5,19670501,19740329
949999,35,ROTTNEST ISLAND,AS,,,-32,115.5,47,19650101,19821031
949999,36,UPPERSWAN RESEARCH STATION,AS,,,-31.77,116.02,15,19650101,19820630
949999,37,LANCELIN,AS,,,-31.02,115.33,5,19651007,19821031
949999,38,BENTLEY SOUTH,AS,,,-32,115.88,19,19751001,19820930
949999,39,ALBANYTOWN,AS,,,-35.02,117.88,13,19591231,19650901
949999,40,BUSSELTON POST OFFICE,AS,,,-33.65,115.33,4,19570101,19631231
949999,41,DONNYBROOK POST OFFICE,AS,,,-33.57,115.82,63,19570101,19631231
949999,42,ESPERANCE POST OFFICE,AS,,,-33.85,121.88,4.3,19570101,19690628
949999,43,MANJIMUP POST OFFICE,AS,,,-34.23,116.15,280.1,19570101,19631231
949999,44,MOUNT BARKER POST OFFICE,AS,,,-34.63,117.67,253,19570101,19631231
949999,45,COLLIE POST OFFICE,AS,,,-33.37,116.15,190,19570101,19631231
949999,46,ESPERANCE DOWNS RESEARCH STATION,AS,,,-33.62,121.8,158.5,19650102,19821031
949999,47,WOKALUP RESEARCH STATION,AS,,,-33.13,115.88,116,19720102,19820930
949999,48,DENMARK (KORDABUPDOWNS),AS,,,-34.93,117.13,190,19690731,19700609
949999,49,ECLIPSEISL. LIGHT HOUSE,AS,,,-35.18,117.88,118,19570101,19730419
949999,50,JARRAHWOOD,AS,,,-33.8,115.67,130,19750801,19821031
949999,51,FRANKLAND VINEYARDS,AS,,,-34.45,116.98,300,19751202,19820930
949999,52,KELLERBERRIN POST OFFICE,AS,,,-31.63,117.72,248.1,19570101,19641231
949999,53,MERREDIN RESEARCH STATION,AS,,,-31.52,118.2,317.6,19720501,19821031
949999,54,YORK POST OFFICE,AS,,,-31.88,116.75,175,19570102,19641231
949999,55,MURESK AGRICULTURAL,AS,,,-31.75,116.68,166,19570101,19811218
949999,56,BAKERSHILLCSIROYALANBEEE,AS,,,-31.75,116.47,305,19660101,19821031
949999,57,GLENLOSSIE FIELD STATION,AS,,,-33.82,117.17,329.8,19650101,19650630
949999,58,KOJONUP POST OFFICE,AS,,,-33.83,117.15,304.8,19750501,19821031
949999,59,LAVERTON,AS,,,-28.63,122.4,461,19570101,19641231
949999,60,SALMONGUMS RESEARCH STATION,AS,,,-32.98,121.62,249,19730601,19821031
949999,61,TELFER,AS,,,-21.72,122.2,303,19741101,19820930
949999,62,MIDDLEPOINT RESEARCH STATION,AS,,,-12.58,131.32,10,19711231,19821030
949999,63,SNAKE BAY,AS,,,-11.42,130.67,15,19650101,19791029
949999,64,MILTON SPRINGS,AS,,,-13.22,131,152,19701231,19740519
949999,65,DARWIN UNIVERSITY OFFICE,AS,,,-12.47,130.83,40.2,19661231,19731231
949999,66,GROSE ISLAND,AS,,,-12.65,130.37,2.7,19691007,19711231
949999,67,JABIRU AIRPORT,AS,,,-12.67,132.9,25,19771031,19821031
949999,68,YIRRKALA MISSION,AS,,,-12.25,136.88,9.1,19611231,19750430
949999,69,GOVE AIRPORT,AS,,,-12.28,136.82,50,19681231,19730629
949999,70,NHULUNBUY (WALLABY BEACH),AS,,,-12.2,136.72,7,19790430,19820929
949999,71,NGUKURR (ROPER RIVER),AS,,,-14.73,134.73,32.9,19611231,19711031
949999,72,DALYWATERS POLICE STATION,AS,,,-16.27,133.38,214,19700430,19820630
949999,73,DALYWATERSAMO,AS,,,-16.27,133.38,214.3,19390430,19700430
949999,74,BULMAN,AS,,,-13.67,134.33,192,19701104,19710930
949999,75,BORROLOOLA,AS,,,-16.07,136.3,18,19561231,19641231
949999,76,VANDERLINISMIMETS,AS,,,-15.83,137.05,3.7,19661231,19730331
949999,77,HOOKER CREEK,AS,,,-18.33,130.63,320,19711231,19740628
949999,78,KEEPRIVERNTA,AS,,,-15.42,129.17,21.3,19701211,19740623
949999,79,DOUGLAS EXPERIMENTAL SITE,AS,,,-13.8,131.2,42.8,19671231,19770929
949999,80,KATHERINEAERO,AS,,,-14.45,132.27,110,19440101,19730207
949999,81,DALY RIVER (WOOLIANNA),AS,,,-13.68,130.63,16,19711231,19791231
949999,82,TIPPERARY,AS,,,-13.73,131.03,73,19690430,19710731
949999,83,PINE CREEK POST OFFICE,AS,,,-13.82,131.83,189,19561231,19641231
949999,84,WONARAH,AS,,,-19.9,136.33,242,19561231,19641231
949999,85,TENNANTCRK POST OFFICE,AS,,,-19.63,134.18,277,19561231,19641231
949999,86,NEWCASTLE WATERSP.O.,AS,,,-17.38,133.4,212,19561231,19791231
949999,87,BARROWCRK POST OFFICE,AS,,,-21.53,133.88,512,19631231,19821031
949999,88,FINKE POST OFFICE,AS,,,-25.58,134.57,267,19561231,19641231
949999,89,RABBIT FLAT,AS,,,-20.22,130.02,339.5,19690820,19821031
949999,90,LAKE TORRENS,AS,,,-31.88,137.72,31,19730610,19791231
949999,91,LEIGH CREEK AERO,AS,,,-30.47,138.42,193,19520101,19820630
949999,92,LEIGH CREEK SOUTHAERO,AS,,,-30.6,138.43,259,19820531,19820930
949999,93,FOWLERS BAY,AS,,,-31.98,132.45,4.9,19570101,19670512
949999,94,MINNIPA RESEARCH CENTRE,AS,,,-32.83,135.15,168,19641231,19821031
949999,95,MARALINGA,AS,,,-30.15,131.58,290,19550508,19671219
949999,96,POLDABASIN,AS,,,-33.5,135.33,37,19711231,19821031
949999,97,TOD RIVER RESERVOIR EWS,AS,,,-34.48,135.85,113,19730123,19821030
949999,98,PORT AUGUSTA POST OFFICE,AS,,,-32.5,137.77,6,19561231,19690204
949999,99,PORT AUGUSTA POWER STATION,AS,,,-32.53,137.78,8,19620630,19821031
949999,100,BUNDALEER FOREST RESERVE,AS,AR,KM89,34.1,-93.066,0,19720103,19820930
949999,101,CLARE POST OFFICE,AS,,,-33.83,138.62,398,19561231,19641231
949999,102,GEORGETOWN POST OFFICE,AS,,,-33.37,138.4,273,19561231,19631231
949999,103,PRICE (OCEANSALT),AS,,,-34.3,137.98,18,19720103,19820929
949999,104,ALTHORPE ISLAND LIGHT HOUSE,AS,,,-35.37,136.87,89,19680525,19811031
949999,105,TROUBRIDGE SHOAL LIGHT HOUSE,AS,,,-35.12,137.83,4,19690131,19810120
949999,106,CAPE DECOUEDIC,AS,,,-36.07,136.72,88.7,19671031,19730731
949999,107,PARNDANA EAST RESEARCH STATION,AS,,,-35.8,137.33,156,19611231,19821031
949999,108,ADELAIDE (WEST TERRACE),AS,,,-34.93,138.58,40,19541231,19790227
949999,109,PENFIELD WEAPONS RESEARCH,AS,,,-34.73,138.65,26,19570131,19790430
949999,110,ROSEWORTHY AGRICULTURAL,AS,,,-34.53,138.68,114,19561231,19821031
949999,111,GLENOSMONDWAITE INSTITUTE,AS,,,-34.97,138.63,121.9,19671231,19820929
949999,112,PARAFIELD PLANT INTRODUCTION,AS,,,-34.78,138.63,16,19561231,19821030
949999,113,NORTHFIELD RESEARCH CENTRE,AS,,,-34.85,138.65,77,19711231,19821030
949999,114,MALLALAAMO,AS,,,-34.42,138.5,44,19420120,19531231
949999,115,KAPUNDA POST OFFICE,AS,,,-34.35,138.92,245,19561231,19631231
949999,116,TURRET FIELD RESEARCH CENTRE,AS,,,-34.55,138.83,116,19611231,19821031
949999,117,BELAIR (KALYRA),AS,,,-35,138.62,304.8,19620101,19631231
949999,118,MOUNT BARKER POST OFFICE,AS,,,-35.07,138.87,330,19561231,19631231
949999,119,MYPONGA POST OFFICE,AS,,,-35.4,138.47,226,19561231,19631231
949999,120,STIRLING,AS,,,-35.03,138.72,496.2,19561231,19640630
949999,121,STRATHALBYN POST OFFICE,AS,,,-35.27,138.88,71,19561231,19631230
949999,122,LENSWOOD RESEARCH CENTRE,AS,,,-34.95,138.82,457,19711231,19821030
949999,123,BERRI IRRIGATION,AS,,,-34.28,140.6,65.5,19611231,19631231
949999,124,WAIKERIE (E&WS),AS,,,-34.18,140,30,19570101,19720428
949999,125,BERRI POST OFFICE,AS,,,-34.28,140.6,31.7,19611231,19641231
949999,126,WAIKERIEAERO,AS,,,-34.18,140.02,54.9,19700111,19711201
949999,127,WAIKERIE (GOLDEN HEIGHTS)WAS,AS,,,-34.2,139.95,58,19720103,19820929
949999,128,TAILEMBEND,AS,,,-35.25,139.45,21,19610203,19641231
949999,129,CALIPHCSIRO,AS,,,-34.63,140.25,61,19740731,19820929
949999,130,KYBYBOLITE,AS,,,-36.88,140.93,91,19711231,19821030
949999,131,LUCINDALE POST OFFICE,AS,,,-36.98,140.37,31,19611231,19631231
949999,132,MOUNT BURR FOREST RESERVE,AS,,,-37.57,140.43,64,19561231,19820930
949999,133,CAPE JAFFA LIGHT HOUSE,AS,,,-36.95,139.58,14,19641231,19730228
949999,134,KONETTAEWS,AS,,,-37.27,140.12,11,19701202,19810629
949999,135,STRUAN RESEARCH CENTRE,AS,,,-37.1,140.8,37,19740331,19820930
949999,136,PADTHAWAY (LINDEMANS),AS,,,-36.6,140.48,37,19820430,19821031
949999,137,KARUMBA FLYING BASE,AS,,,-17.47,140.83,9,19401130,19501231
949999,138,TOORAKFIELD STATION,AS,,,-21.03,141.8,144,19680630,19820629
949999,139,MOUNT ISA POST OFFICE,AS,,,-20.73,139.48,357.5,19561231,19641231
949999,140,MOUNT ISAMINES,AS,,,-20.73,139.5,386.6,19641231,19820930
949999,141,MOUNT SURPRISE,AS,,,-18.15,144.32,453,19561231,19780910
949999,142,COOKTOWNAMO,AS,,,-15.47,145.25,5.5,19390331,19460617
949999,143,HERBERTON POST OFFICE,AS,,,-17.38,145.38,899,19561231,19631231
949999,144,KAIRI RESEARCH STATION,AS,,,-17.2,145.57,715,19641231,19820929
949999,145,MAREEBAQWRC,AS,,,-17,145.43,335,19561231,19820830
949999,146,PARADA RESEARCH STATION,AS,,,-17.15,145.25,484.6,19641231,19760629
949999,147,KOOMBOOLOOMBADAM,AS,,,-17.83,145.6,732,19650731,19821030
949999,148,FITZROY ISLAND,AS,,,-16.93,146,106.7,19680630,19821031
949999,149,WALKAMINDPI,AS,,,-17.13,145.43,591,19680630,19821030
949999,150,SOUTH JOHNSTON EEXP STATION,AS,,,-17.6,146,180,19730831,19820530
949999,151,PIN-GINHILL,AS,,,-17.53,145.8,39.6,19641231,19661231
949999,152,TOWNSVILLE (ROSS RIVER),AS,,,-19.3,146.78,,19390331,19401031
949999,153,AYRDPI RESEARCH STATION,AS,,,-19.62,147.38,10,19641231,19821030
949999,154,HAYMAN ISLAND,AS,,,-20.05,148.88,3.4,19790930,19821031
949999,155,MACKAY AIRPORT /MO1943-1945,AS,,,-21.17,149.18,6,19561231,19591225
949999,156,MACKAY (TEKOWAI SUGAR EXP.STATION),AS,,,-21.17,149.12,14,19681130,19820930
949999,157,MILLAROO,AS,,,-20.07,147.28,44,19711231,19820830
949999,158,THEODORE (BRIGALOWRES.STN.N,AS,,,-24.83,149.8,155,19680630,19821030
949999,159,ISISFORD POST OFFICE,AS,,,-24.27,144.43,205,19561231,19820929
949999,160,LONGREACH POST OFFICE,AS,,,-23.45,144.25,191.4,19561231,19641231
949999,161,BILOELADPI RESEARCH STATION,AS,,,-24.4,150.52,173,19661231,19840730
949999,162,BULBURIN FORESTRY,AS,,,-24.53,151.47,602,19561231,19631231
949999,163,KALPOWAR FORESTRY,AS,,,-24.7,151.32,339,19611231,19631231
949999,164,THEODOREQWRC,AS,,,-24.95,150.08,141,19750101,19840430
949999,165,HERON ISLAND,AS,,,-23.45,151.92,5,19611231,19791231
949999,166,BUNDABERGAERO,AS,,,-24.9,152.32,31.4,19420208,19710104
949999,167,NORTH REEF LIGHT HOUSE,AS,,,-23.18,151.9,3,19641231,19771217
949999,168,NARAYEN (SPEARGRASS),AS,,,-25.68,150.85,280,19700403,19840429
949999,169,CALOUNDRA SIGNAL STATION,AS,,,-26.8,153.15,57,19700906,19840630
949999,170,GATTON (LAWES),AS,,,-27.55,152.33,29,19711231,19840429
949999,171,IMBIL FORESTRY,AS,,,-26.47,152.67,105,19680101,19840629
949999,172,SOMERSET DAM,AS,,,-27.12,152.55,110,19561231,19631231
949999,173,SOUTHPORT,AS,,,-27.95,153.4,21,19561231,19631231
949999,174,MOUNT TAMBORINE,AS,,,-27.98,153.2,525,19561231,19631231
949999,175,ARCHER FIELD AIRPORT,AS,,,-27.57,153,11,19390331,19491117
949999,176,SAMFORDCSIRO,AS,,,-27.37,152.88,53,19710519,19840430
949999,177,ORMISTON (REDLANDS)H.R.S.,AS,,,-27.53,153.25,11,19730228,19840430
949999,178,COOLANGATTAAERO,AS,,,-28.17,153.5,6,19611231,19711231
949999,179,KIRKLEAGH,AS,,,-27.03,152.57,104,19711231,19840430
949999,180,MOGGILLVET. RESEARCH FARM,AS,,,-27.53,152.92,39.6,19691130,19760129
949999,181,COOLUMBOWLS CLUB,AS,,,-26.53,153.08,10,19690603,19811229
949999,182,GAYNDAH (BRIAN PASTURES),AS,,,-25.65,151.75,107,19680630,19840629
949999,183,GATTONDPI RESEARCH STATION,AS,,,-27.53,152.33,95,19831130,19840629
949999,184,JIMBOOMBA (GLEN LOGAN FIELD ST,AS,,,-27.83,153,20,19711231,19840630
949999,185,WACOLDPI,AS,,,-27.58,152.9,17,19760930,19791231
949999,186,WARWICK (HERMITAGE),AS,,,-28.2,152.1,480,19641231,19840629
949999,187,APPLETHORP EGBH RESEARCH STATION,AS,,,-28.62,151.95,870,19660630,19840531
949999,188,INGLEWOOD TOBACCO RESEARCH,AS,,,-28.5,150.93,265,19730331,19840429
949999,189,ADAVALE POST OFFICE,AS,,,-25.92,144.6,229,19611231,19631231
949999,190,FOWLERS GAP RURAL INVESTIGATION,AS,,,-31.08,141.7,213.4,19730102,19731224
949999,191,BROKENHILLP.O. (RLY STATION,AS,,,-31.97,141.45,305,19590430,19790228
949999,192,LAKE VICTORIA STORAGE,AS,,,-34.05,141.27,42.7,19701231,19840629
949999,193,BROKENHILLAERO,AS,,,-32,141.47,287,19451231,19670318
949999,194,WENTWORTH POST OFFICE,AS,,,-34.12,141.92,37,19561231,19631231
949999,195,COBAR POST OFFICE,AS,,,-31.5,145.8,250.5,19561231,19641231
949999,196,GOODOOGA POST OFFICE,AS,,,-29.12,147.45,137,19701231,19811231
949999,197,EUSTON POST OFFICE,AS,,,-34.58,142.73,61,19641231,19700130
949999,198,CONDOBOLIN AGRICULTUAL RESEARCH STATION,AS,,,-33.07,147.23,189,19740131,19840731
949999,199,CONDOBOLIN SOIL CONSERVATION,AS,,,-33.1,147.15,199,19691231,19840530
949999,200,GILGANDRA POST OFFICE,AS,,,-31.72,148.67,27.8,19660102,19751231
949999,201,TRANGIEAGRIC. RESEARCH STATION,AS,,,-31.98,147.95,215,19691231,19840629
